"purchase_date","product_category","sales"
2018-02-04,"sports_leisure",3478.15
2018-02-04,"stationery",349.39
2018-02-04,"telephony",412.46
2018-02-04,"toys",848.1
2018-02-04,"watches_gifts",1697.79
2018-02-05,"agro_industry_and_commerce",912.3
2018-02-05,"arts_and_craftmanship",134.59
2018-02-05,"auto",1775
2018-02-05,"baby",1124.3
2018-02-05,"bed_bath_table",7179.3
2018-02-05,"books_general_interest",61.01
2018-02-05,"books_technical",31.75
2018-02-05,"christmas_supplies",253.62
2018-02-05,"computers_accessories",3444.99
2018-02-05,"construction_tools_construction",197.45
2018-02-05,"construction_tools_lights",138.09
2018-02-05,"cool_stuff",588.41
2018-02-05,"costruction_tools_garden",539
2018-02-05,"electronics",1055.17
2018-02-05,"fashion_bags_accessories",235.28
2018-02-05,"fashion_shoes",88
2018-02-05,"fashion_underwear_beach",61.75
2018-02-05,"fixed_telephony",98.37
2018-02-05,"food_drink",196.03
2018-02-05,"furniture_decor",2919.8
2018-02-05,"garden_tools",2057.12
2018-02-05,"health_beauty",4463.5
2018-02-05,"home_appliances",3414.98
2018-02-05,"home_comfort",104.76
2018-02-05,"home_construction",69.84
2018-02-05,"housewares",1605.39
2018-02-05,"market_place",172.33
2018-02-05,"musical_instruments",1034.37
2018-02-05,"office_furniture",1003.03
2018-02-05,"perfumery",713.92
2018-02-05,"pet_shop",589.07
2018-02-05,"sports_leisure",3936.84
2018-02-05,"stationery",527.35
2018-02-05,"telephony",1168.57
2018-02-05,"toys",1306.62
2018-02-05,"watches_gifts",3349.9
2018-02-06,"agro_industry_and_commerce",28.22
2018-02-06,"arts_and_craftmanship",154.18
2018-02-06,"auto",1897.6
2018-02-06,"baby",794.4
2018-02-06,"bed_bath_table",2391.71
2018-02-06,"books_general_interest",46.78
2018-02-06,"books_technical",154.72
2018-02-06,"christmas_supplies",98.35
2018-02-06,"computers_accessories",4122.42
2018-02-06,"consoles_games",426.07
2018-02-06,"construction_tools_construction",326.43
2018-02-06,"cool_stuff",964.52
2018-02-06,"electronics",368.84
2018-02-06,"fashion_bags_accessories",3341.24
2018-02-06,"fashion_shoes",73.77
2018-02-06,"fixed_telephony",58.34
2018-02-06,"food_drink",63.6
2018-02-06,"furniture_decor",1894.96
2018-02-06,"furniture_living_room",295.51
2018-02-06,"garden_tools",1053.69
2018-02-06,"health_beauty",2247.84
2018-02-06,"home_appliances",816.09
2018-02-06,"housewares",1416.28
2018-02-06,"industry_commerce_and_business",131.05
2018-02-06,"kitchen_dining_laundry_garden_furniture",1057.57
2018-02-06,"luggage_accessories",521.82
2018-02-06,"market_place",205
2018-02-06,"office_furniture",2676.1
2018-02-06,"perfumery",2338.17
2018-02-06,"pet_shop",140.02
2018-02-06,"signaling_and_security",132.63
2018-02-06,"small_appliances",487.43
2018-02-06,"sports_leisure",4582.71
2018-02-06,"stationery",701.79
2018-02-06,"telephony",1072.62
2018-02-06,"toys",908.96
2018-02-06,"watches_gifts",3923.12
2018-02-07,"agro_industry_and_commerce",962.52
2018-02-07,"auto",2106.42
2018-02-07,"baby",1288.71
2018-02-07,"bed_bath_table",2949.58
2018-02-07,"christmas_supplies",450.71
2018-02-07,"computers_accessories",5286.07
2018-02-07,"construction_tools_construction",1056.38
2018-02-07,"construction_tools_safety",215.14
2018-02-07,"cool_stuff",1646.28
2018-02-07,"costruction_tools_garden",64.66
2018-02-07,"electronics",536.38
2018-02-07,"fashion_bags_accessories",139.88
2018-02-07,"fashion_shoes",104.68
2018-02-07,"fashion_underwear_beach",65
2018-02-07,"flowers",77.63
2018-02-07,"food_drink",716.97
2018-02-07,"furniture_bedroom",280.56
2018-02-07,"furniture_decor",435.01
2018-02-07,"furniture_mattress_and_upholstery",117.76
2018-02-07,"garden_tools",573.02
2018-02-07,"health_beauty",3918.9
2018-02-07,"home_appliances",292.04
2018-02-07,"home_comfort",452.21
2018-02-07,"home_construction",43
2018-02-07,"housewares",2265.97
2018-02-07,"industry_commerce_and_business",221.68
2018-02-07,"luggage_accessories",360.59
2018-02-07,"market_place",582.19
2018-02-07,"musical_instruments",289.04
2018-02-07,"office_furniture",598.23
2018-02-07,"perfumery",498.8
2018-02-07,"pet_shop",230.8
2018-02-07,"sports_leisure",3649.4
2018-02-07,"stationery",279.64
2018-02-07,"tablets_printing_image",67.11
2018-02-07,"telephony",801.73
2018-02-07,"toys",973.76
2018-02-07,"watches_gifts",1263.4
2018-02-08,"agro_industry_and_commerce",273.63
2018-02-08,"audio",27.68
2018-02-08,"auto",1722.15
2018-02-08,"baby",892.93
2018-02-08,"bed_bath_table",3277.58
2018-02-08,"books_general_interest",128.06
2018-02-08,"christmas_supplies",98.35
2018-02-08,"computers_accessories",4077.73
2018-02-08,"consoles_games",1724.22
2018-02-08,"construction_tools_construction",1987.32
2018-02-08,"cool_stuff",435.38
2018-02-08,"costruction_tools_garden",178.2
2018-02-08,"dvds_blu_ray",42.53
2018-02-08,"electronics",1289.86
2018-02-08,"fashion_bags_accessories",285.86
2018-02-08,"fashion_underwear_beach",65
2018-02-08,"fixed_telephony",759.2
2018-02-08,"food_drink",134.23
2018-02-08,"furniture_decor",1367.79
2018-02-08,"furniture_mattress_and_upholstery",117.76
2018-02-08,"garden_tools",1168.53
2018-02-08,"health_beauty",2584.9
2018-02-08,"home_appliances",31.1
2018-02-08,"home_comfort",364.74
2018-02-08,"housewares",802.66
2018-02-08,"luggage_accessories",395.3
2018-02-08,"musical_instruments",426.69
2018-02-08,"office_furniture",493.92
2018-02-08,"perfumery",748.62
2018-02-08,"pet_shop",189.9
2018-02-08,"signaling_and_security",92.78
2018-02-08,"small_appliances_home_oven_and_coffee",36.75
2018-02-08,"sports_leisure",3073.2
2018-02-08,"stationery",617.03
2018-02-08,"telephony",477.08
2018-02-08,"toys",418.69
2018-02-08,"watches_gifts",2255.15
2018-02-09,"agro_industry_and_commerce",472.67
2018-02-09,"air_conditioning",207.67
2018-02-09,"arts_and_craftmanship",259.8
2018-02-09,"auto",2426.98
2018-02-09,"baby",441.17
2018-02-09,"bed_bath_table",2475.6
2018-02-09,"books_technical",49.85
2018-02-09,"computers_accessories",3201.04
2018-02-09,"consoles_games",730.04
2018-02-09,"construction_tools_construction",178.39
2018-02-09,"construction_tools_safety",3155.82
2018-02-09,"cool_stuff",904.74
2018-02-09,"costruction_tools_garden",83.86
2018-02-09,"electronics",269.53
2018-02-09,"fashion_bags_accessories",54.01
2018-02-09,"fixed_telephony",98.37
2018-02-09,"flowers",41.1
2018-02-09,"food_drink",121.03
2018-02-09,"furniture_decor",460.75
2018-02-09,"furniture_living_room",89.45
2018-02-09,"garden_tools",1114.52
2018-02-09,"health_beauty",4469.37
2018-02-09,"home_appliances",1117.14
2018-02-09,"home_comfort",237.24
2018-02-09,"home_construction",255.74
2018-02-09,"housewares",927.5
2018-02-09,"industry_commerce_and_business",117.47
2018-02-09,"luggage_accessories",140.15
2018-02-09,"musical_instruments",205.98
2018-02-09,"office_furniture",417.16
2018-02-09,"perfumery",737.65
2018-02-09,"pet_shop",687.36
2018-02-09,"small_appliances",79.9
2018-02-09,"small_appliances_home_oven_and_coffee",793.09
2018-02-09,"sports_leisure",2191.46
2018-02-09,"stationery",870.79
2018-02-09,"tablets_printing_image",80.56
2018-02-09,"telephony",1379.72
2018-02-09,"toys",54.36
2018-02-09,"watches_gifts",3041.62
2018-02-10,"arts_and_craftmanship",308.36
2018-02-10,"audio",27.68
2018-02-10,"auto",1328.86
2018-02-10,"baby",216.68
2018-02-10,"bed_bath_table",2323.73
2018-02-10,"books_general_interest",53.1
2018-02-10,"computers_accessories",1987.12
2018-02-10,"consoles_games",289.03
2018-02-10,"construction_tools_construction",85.92
2018-02-10,"cool_stuff",556.63
2018-02-10,"costruction_tools_garden",163.75
2018-02-10,"electronics",599.78
2018-02-10,"fashion_bags_accessories",463.88
2018-02-10,"food_drink",98.91
2018-02-10,"furniture_decor",976.86
2018-02-10,"garden_tools",1331.76
2018-02-10,"health_beauty",1320.29
2018-02-10,"home_appliances",147.35
2018-02-10,"home_construction",447.24
2018-02-10,"housewares",1447.31
2018-02-10,"kitchen_dining_laundry_garden_furniture",64.11
2018-02-10,"luggage_accessories",594.14
2018-02-10,"musical_instruments",558.51
2018-02-10,"office_furniture",428.25
2018-02-10,"perfumery",688.86
2018-02-10,"pet_shop",654.28
2018-02-10,"sports_leisure",4386.14
2018-02-10,"stationery",863.62
2018-02-10,"telephony",524.11
2018-02-10,"toys",25.09
2018-02-10,"watches_gifts",2145.03
2018-02-11,"arts_and_craftmanship",64
2018-02-11,"auto",254.48
2018-02-11,"baby",171.84
2018-02-11,"bed_bath_table",2808.96
2018-02-11,"books_general_interest",69.44
2018-02-11,"christmas_supplies",213.56
2018-02-11,"computers_accessories",4148.28
2018-02-11,"consoles_games",97.09
2018-02-11,"construction_tools_construction",434.28
2018-02-11,"cool_stuff",1853.26
2018-02-11,"electronics",458.62
2018-02-11,"fashion_bags_accessories",314.61
2018-02-11,"fixed_telephony",3358.24
2018-02-11,"food_drink",127.14
2018-02-11,"furniture_decor",706.41
2018-02-11,"garden_tools",937.81
2018-02-11,"health_beauty",2165.61
2018-02-11,"home_appliances",278.33
2018-02-11,"home_comfort",105.28
2018-02-11,"home_construction",48.6
2018-02-11,"housewares",749.21
2018-02-11,"industry_commerce_and_business",138.22
2018-02-11,"market_place",315.21
2018-02-11,"office_furniture",162.62
2018-02-11,"perfumery",561.53
2018-02-11,"pet_shop",184.71
2018-02-11,"small_appliances",256.43
2018-02-11,"sports_leisure",3582.05
2018-02-11,"stationery",173.78
2018-02-11,"telephony",625.5
2018-02-11,"toys",233.61
2018-02-11,"watches_gifts",728.23
2018-02-12,"arts_and_craftmanship",125.16
2018-02-12,"auto",1220.61
2018-02-12,"baby",499.06
2018-02-12,"bed_bath_table",4091.51
2018-02-12,"books_general_interest",52.01
2018-02-12,"christmas_supplies",931.62
2018-02-12,"computers_accessories",3764.53
2018-02-12,"consoles_games",624.54
2018-02-12,"construction_tools_construction",35.17
2018-02-12,"cool_stuff",1640.93
2018-02-12,"electronics",516.22
2018-02-12,"fashion_bags_accessories",145.07
2018-02-12,"fashion_underwear_beach",75.07
2018-02-12,"food_drink",70.63
2018-02-12,"furniture_decor",921.13
2018-02-12,"garden_tools",1368.87
2018-02-12,"health_beauty",2974.32
2018-02-12,"home_appliances",360.01
2018-02-12,"housewares",832.08
2018-02-12,"industry_commerce_and_business",112.39
2018-02-12,"luggage_accessories",451.55
2018-02-12,"market_place",147.06
2018-02-12,"perfumery",1000.2
2018-02-12,"pet_shop",407.38
2018-02-12,"small_appliances",118.93
2018-02-12,"sports_leisure",2653.36
2018-02-12,"stationery",121.37
2018-02-12,"telephony",525.99
2018-02-12,"toys",625.95
2018-02-12,"watches_gifts",1610.26
2018-02-13,"auto",1488.04
2018-02-13,"baby",873.93
2018-02-13,"bed_bath_table",2051.1
2018-02-13,"books_general_interest",23.72
2018-02-13,"books_technical",176.06
2018-02-13,"computers_accessories",2310.4
2018-02-13,"construction_tools_construction",600.53
2018-02-13,"construction_tools_safety",416.48
2018-02-13,"cool_stuff",2185.35
2018-02-13,"electronics",733.17
2018-02-13,"fashion_bags_accessories",47.62
2018-02-13,"fashion_shoes",101.86
2018-02-13,"food_drink",63.6
2018-02-13,"furniture_bedroom",244.85
2018-02-13,"furniture_decor",1425.94
2018-02-13,"garden_tools",3221.11
2018-02-13,"health_beauty",3693.73
2018-02-13,"home_appliances",265.38
2018-02-13,"home_comfort",241.37
2018-02-13,"housewares",1581.61
2018-02-13,"industry_commerce_and_business",105.2
2018-02-13,"luggage_accessories",231.49
2018-02-13,"market_place",63.01
2018-02-13,"musical_instruments",459.76
2018-02-13,"perfumery",829.69
2018-02-13,"pet_shop",387.72
2018-02-13,"signaling_and_security",167.82
2018-02-13,"small_appliances",306.33
2018-02-13,"sports_leisure",3209.37
2018-02-13,"stationery",28.62
2018-02-13,"telephony",480.29
2018-02-13,"toys",1043.72
2018-02-13,"watches_gifts",474.86
2018-02-14,"agro_industry_and_commerce",879.44
2018-02-14,"air_conditioning",41
2018-02-14,"auto",2419.6
2018-02-14,"baby",331.47
2018-02-14,"bed_bath_table",3429.88
2018-02-14,"books_general_interest",337.43
2018-02-14,"books_technical",77.41
2018-02-14,"christmas_supplies",98.35
2018-02-14,"computers_accessories",4729.55
2018-02-14,"consoles_games",939.07
2018-02-14,"construction_tools_construction",562.88
2018-02-14,"construction_tools_lights",1062.96
2018-02-14,"cool_stuff",822.08
2018-02-14,"electronics",833.84
2018-02-14,"fashio_female_clothing",45.09
2018-02-14,"fashion_bags_accessories",346.89
2018-02-14,"fixed_telephony",38.14
2018-02-14,"food_drink",376.52
2018-02-14,"furniture_decor",3120.03
2018-02-14,"furniture_living_room",354.35
2018-02-14,"garden_tools",1776.62
2018-02-14,"health_beauty",6694.02
2018-02-14,"home_appliances",1022.38
2018-02-14,"home_comfort",181.6
2018-02-14,"home_construction",837
2018-02-14,"housewares",2362.9
2018-02-14,"industry_commerce_and_business",692.95
2018-02-14,"luggage_accessories",323.87
2018-02-14,"market_place",172.33
2018-02-14,"music",40.07
2018-02-14,"musical_instruments",253.49
2018-02-14,"office_furniture",553.63
2018-02-14,"perfumery",1867.29
2018-02-14,"pet_shop",731.52
2018-02-14,"signaling_and_security",46.75
2018-02-14,"sports_leisure",4432.05
2018-02-14,"stationery",442.89
2018-02-14,"telephony",912.11
2018-02-14,"toys",271.66
2018-02-14,"watches_gifts",1126.2
2018-02-15,"air_conditioning",413.82
2018-02-15,"auto",2814.27
2018-02-15,"baby",1232.29
2018-02-15,"bed_bath_table",3344.47
2018-02-15,"books_general_interest",125.29
2018-02-15,"books_imported",174.97
2018-02-15,"books_technical",140.46
2018-02-15,"christmas_supplies",30.84
2018-02-15,"cine_photo",115.93
2018-02-15,"computers_accessories",2344.62
2018-02-15,"consoles_games",47.62
2018-02-15,"cool_stuff",1722.48
2018-02-15,"electronics",741.58
2018-02-15,"fashion_bags_accessories",615.67
2018-02-15,"food_drink",389.16
2018-02-15,"furniture_decor",2517.46
2018-02-15,"furniture_living_room",144.01
2018-02-15,"garden_tools",1762.68
2018-02-15,"health_beauty",5096.18
2018-02-15,"home_appliances",491.4
2018-02-15,"home_comfort",105.28
2018-02-15,"home_construction",67.12
2018-02-15,"housewares",2238.89
2018-02-15,"industry_commerce_and_business",194.26
2018-02-15,"luggage_accessories",179.43
2018-02-15,"musical_instruments",353.64
2018-02-15,"perfumery",1204.07
2018-02-15,"pet_shop",330.98
2018-02-15,"signaling_and_security",223.39
2018-02-15,"sports_leisure",3894.54
2018-02-15,"stationery",1074.64
2018-02-15,"telephony",637.58
2018-02-15,"toys",980.02
2018-02-15,"watches_gifts",2056.55
2018-02-16,"agro_industry_and_commerce",570.56
2018-02-16,"auto",1695.8
2018-02-16,"baby",1566
2018-02-16,"bed_bath_table",2421.66
2018-02-16,"books_general_interest",128.06
2018-02-16,"books_technical",130.56
2018-02-16,"computers_accessories",4336.22
2018-02-16,"consoles_games",744.38
2018-02-16,"construction_tools_construction",231.14
2018-02-16,"cool_stuff",802.52
2018-02-16,"costruction_tools_garden",270.85
2018-02-16,"electronics",590.92
2018-02-16,"fashion_bags_accessories",465.98
2018-02-16,"food_drink",133.54
2018-02-16,"furniture_decor",2634.62
2018-02-16,"furniture_living_room",123.05
2018-02-16,"garden_tools",1129.18
2018-02-16,"health_beauty",3910.27
2018-02-16,"home_appliances",592.49
2018-02-16,"home_construction",89.75
2018-02-16,"housewares",1382.76
2018-02-16,"industry_commerce_and_business",253.29
2018-02-16,"luggage_accessories",122.97
2018-02-16,"market_place",216.17
2018-02-16,"office_furniture",1803.24
2018-02-16,"perfumery",488.7
2018-02-16,"pet_shop",722.08
2018-02-16,"small_appliances",66.6
2018-02-16,"sports_leisure",1930.92
2018-02-16,"stationery",172.56
2018-02-16,"tablets_printing_image",141.44
2018-02-16,"telephony",868.5
2018-02-16,"toys",73.34
2018-02-16,"watches_gifts",1446.6
2018-02-17,"air_conditioning",256.59
2018-02-17,"audio",608.88
2018-02-17,"auto",1491.46
2018-02-17,"baby",1661.49
2018-02-17,"bed_bath_table",2150.92
2018-02-17,"christmas_supplies",29.5
2018-02-17,"computers_accessories",4221.28
2018-02-17,"consoles_games",188.6
2018-02-17,"cool_stuff",1987.63
2018-02-17,"costruction_tools_tools",43.98
2018-02-17,"electronics",401.11
2018-02-17,"fashion_bags_accessories",112.11
2018-02-17,"food_drink",376.43
2018-02-17,"furniture_bedroom",125.15
2018-02-17,"furniture_decor",1944.81
2018-02-17,"furniture_living_room",184.96
2018-02-17,"garden_tools",603.49
2018-02-17,"health_beauty",1468.68
2018-02-17,"home_construction",66.2
2018-02-17,"housewares",1195.69
2018-02-17,"industry_commerce_and_business",119.48
2018-02-17,"luggage_accessories",477.95
2018-02-17,"musical_instruments",733.62
2018-02-17,"perfumery",396.14
2018-02-17,"pet_shop",240.65
2018-02-17,"small_appliances",117.93
2018-02-17,"small_appliances_home_oven_and_coffee",797.62
2018-02-17,"sports_leisure",2747.25
2018-02-17,"stationery",532.29
2018-02-17,"telephony",702.7
2018-02-17,"toys",187.26
2018-02-17,"watches_gifts",3651.26
2018-02-18,"auto",1371.37
2018-02-18,"baby",1129.02
2018-02-18,"bed_bath_table",2439.28
2018-02-18,"books_general_interest",256.22
2018-02-18,"computers_accessories",5647.13
2018-02-18,"consoles_games",659.15
2018-02-18,"construction_tools_construction",231.14
2018-02-18,"cool_stuff",1449.25
2018-02-18,"costruction_tools_garden",28.05
2018-02-18,"electronics",1034.2
2018-02-18,"fashion_bags_accessories",50.1
2018-02-18,"fixed_telephony",307.79
2018-02-18,"flowers",38.68
2018-02-18,"food_drink",169.48
2018-02-18,"furniture_decor",947.78
2018-02-18,"furniture_living_room",94.71
2018-02-18,"garden_tools",2386.51
2018-02-18,"health_beauty",2208.02
2018-02-18,"home_comfort",281.95
2018-02-18,"home_construction",24.6
2018-02-18,"housewares",1054.84
2018-02-18,"luggage_accessories",333.72
2018-02-18,"market_place",65
2018-02-18,"musical_instruments",898.71
2018-02-18,"perfumery",943.51
2018-02-18,"pet_shop",158.28
2018-02-18,"sports_leisure",1719.86
2018-02-18,"stationery",44.24
2018-02-18,"tablets_printing_image",188.29
2018-02-18,"telephony",555.89
2018-02-18,"toys",739.68
2018-02-18,"watches_gifts",1519.5
2018-02-19,"arts_and_craftmanship",61.5
2018-02-19,"audio",375.46
2018-02-19,"auto",1068.22
2018-02-19,"baby",1089.32
2018-02-19,"bed_bath_table",2833.52
2018-02-19,"books_general_interest",243.68
2018-02-19,"books_technical",129.69
2018-02-19,"computers_accessories",7321.07
2018-02-19,"consoles_games",323.39
2018-02-19,"construction_tools_construction",1060.53
2018-02-19,"cool_stuff",673.78
2018-02-19,"electronics",412.17
2018-02-19,"fashion_bags_accessories",110.79
2018-02-19,"fashion_shoes",73.77
2018-02-19,"food_drink",392.07
2018-02-19,"furniture_decor",2056.37
2018-02-19,"garden_tools",146.46
2018-02-19,"health_beauty",1890.09
2018-02-19,"home_comfort",102.03
2018-02-19,"home_construction",104.68
2018-02-19,"housewares",3151.32
2018-02-19,"industry_commerce_and_business",465.93
2018-02-19,"kitchen_dining_laundry_garden_furniture",570.42
2018-02-19,"luggage_accessories",238.28
2018-02-19,"market_place",78.07
2018-02-19,"musical_instruments",216.99
2018-02-19,"office_furniture",467.51
2018-02-19,"perfumery",478.32
2018-02-19,"pet_shop",755.57
2018-02-19,"small_appliances_home_oven_and_coffee",793.09
2018-02-19,"sports_leisure",2882.9
2018-02-19,"stationery",115.84
2018-02-19,"tablets_printing_image",60.72
2018-02-19,"telephony",787.95
2018-02-19,"toys",481.48
2018-02-19,"watches_gifts",2201.88
2018-02-20,"air_conditioning",216.15
2018-02-20,"auto",4881.3
2018-02-20,"baby",844.89
2018-02-20,"bed_bath_table",2042.71
2018-02-20,"books_general_interest",130.56
2018-02-20,"computers_accessories",4533.16
2018-02-20,"consoles_games",94.24
2018-02-20,"construction_tools_construction",1999.43
2018-02-20,"cool_stuff",2528.15
2018-02-20,"costruction_tools_garden",216.64
2018-02-20,"costruction_tools_tools",401.7
2018-02-20,"electronics",810.47
2018-02-20,"fashion_bags_accessories",960.4
2018-02-20,"fashion_underwear_beach",76.76
2018-02-20,"food_drink",106.6
2018-02-20,"furniture_decor",3077.09
2018-02-20,"furniture_living_room",609.06
2018-02-20,"garden_tools",401.27
2018-02-20,"health_beauty",3986.59
2018-02-20,"home_appliances",994.64
2018-02-20,"home_comfort",100.53
2018-02-20,"home_construction",852.8
2018-02-20,"housewares",1550.03
2018-02-20,"kitchen_dining_laundry_garden_furniture",785.39
2018-02-20,"luggage_accessories",41.09
2018-02-20,"market_place",39.09
2018-02-20,"musical_instruments",364.5
2018-02-20,"perfumery",998.46
2018-02-20,"pet_shop",558.16
2018-02-20,"signaling_and_security",124.4
2018-02-20,"small_appliances",494.98
2018-02-20,"sports_leisure",3114.09
2018-02-20,"stationery",538.23
2018-02-20,"telephony",569.4
2018-02-20,"toys",537.91
2018-02-20,"watches_gifts",3089.77
2018-02-21,"air_conditioning",100.04
2018-02-21,"arts_and_craftmanship",125.16
2018-02-21,"audio",313.84
2018-02-21,"auto",1271.42
2018-02-21,"baby",770
2018-02-21,"bed_bath_table",2315.57
2018-02-21,"books_general_interest",132.25
2018-02-21,"books_technical",44.1
2018-02-21,"christmas_supplies",50.68
2018-02-21,"computers_accessories",5238.28
2018-02-21,"construction_tools_construction",221.65
2018-02-21,"cool_stuff",2237.93
2018-02-21,"costruction_tools_tools",93.38
2018-02-21,"electronics",858.82
2018-02-21,"fashion_bags_accessories",403.97
2018-02-21,"food_drink",244.12
2018-02-21,"furniture_bedroom",224.71
2018-02-21,"furniture_decor",3038.96
2018-02-21,"furniture_mattress_and_upholstery",137.35
2018-02-21,"garden_tools",280.7
2018-02-21,"health_beauty",4291.53
2018-02-21,"home_appliances",1385.84
2018-02-21,"housewares",1874.8
2018-02-21,"industry_commerce_and_business",152.57
2018-02-21,"luggage_accessories",262.94
2018-02-21,"market_place",100.95
2018-02-21,"musical_instruments",1242.54
2018-02-21,"perfumery",405.12
2018-02-21,"small_appliances",368.77
2018-02-21,"sports_leisure",2336.02
2018-02-21,"stationery",1239.89
2018-02-21,"telephony",1106.13
2018-02-21,"toys",749.71
2018-02-21,"watches_gifts",4626.47
2018-02-22,"agro_industry_and_commerce",87.18
2018-02-22,"air_conditioning",47.38
2018-02-22,"auto",1757.74
2018-02-22,"baby",2099.83
2018-02-22,"bed_bath_table",2008.24
2018-02-22,"computers_accessories",9660.4
2018-02-22,"construction_tools_construction",326.21
2018-02-22,"construction_tools_lights",320.45
2018-02-22,"construction_tools_safety",406.67
2018-02-22,"cool_stuff",2795.59
2018-02-22,"electronics",595.48
2018-02-22,"fashion_bags_accessories",246.69
2018-02-22,"fashion_shoes",404.04
2018-02-22,"fashion_underwear_beach",65
2018-02-22,"food_drink",150.19
2018-02-22,"furniture_decor",2959.79
2018-02-22,"furniture_mattress_and_upholstery",111.62
2018-02-22,"garden_tools",582.16
2018-02-22,"health_beauty",3992.47
2018-02-22,"home_appliances",171.05
2018-02-22,"home_comfort",350.18
2018-02-22,"home_construction",67.12
2018-02-22,"housewares",1594.08
2018-02-22,"industry_commerce_and_business",634.22
2018-02-22,"luggage_accessories",222.36
2018-02-22,"market_place",40.05
2018-02-22,"perfumery",319.78
2018-02-22,"pet_shop",266.23
2018-02-22,"sports_leisure",3180.7
2018-02-22,"stationery",310.71
2018-02-22,"tablets_printing_image",126.83
2018-02-22,"telephony",906.62
2018-02-22,"toys",310.62
2018-02-22,"watches_gifts",2486.93
2018-02-23,"agro_industry_and_commerce",864.81
2018-02-23,"audio",190.98
2018-02-23,"auto",1770.59
2018-02-23,"baby",553.89
2018-02-23,"bed_bath_table",3826
2018-02-23,"books_imported",84.79
2018-02-23,"computers_accessories",3714.1
2018-02-23,"consoles_games",1420.96
2018-02-23,"construction_tools_construction",412.25
2018-02-23,"cool_stuff",674.67
2018-02-23,"costruction_tools_garden",32.49
2018-02-23,"costruction_tools_tools",326.92
2018-02-23,"diapers_and_hygiene",150.76
2018-02-23,"electronics",371.57
2018-02-23,"fashion_bags_accessories",115.64
2018-02-23,"fashion_male_clothing",204.27
2018-02-23,"food_drink",116.84
2018-02-23,"furniture_decor",2118.74
2018-02-23,"furniture_living_room",79.53
2018-02-23,"furniture_mattress_and_upholstery",93.79
2018-02-23,"garden_tools",1112.76
2018-02-23,"health_beauty",2542.78
2018-02-23,"home_appliances",1313.78
2018-02-23,"home_comfort",540.79
2018-02-23,"housewares",1851.11
2018-02-23,"industry_commerce_and_business",208.78
2018-02-23,"luggage_accessories",1291.12
2018-02-23,"music",237.17
2018-02-23,"musical_instruments",567
2018-02-23,"office_furniture",134.24
2018-02-23,"perfumery",1001.94
2018-02-23,"pet_shop",456.92
2018-02-23,"sports_leisure",2378.83
2018-02-23,"stationery",462.84
2018-02-23,"telephony",309.07
2018-02-23,"toys",223.53
2018-02-23,"watches_gifts",2218.49
2018-02-24,"air_conditioning",768.59
2018-02-24,"arts_and_craftmanship",144.22
2018-02-24,"auto",1433.5
2018-02-24,"baby",366
2018-02-24,"bed_bath_table",1543.47
2018-02-24,"books_technical",135.9
2018-02-24,"cine_photo",156.19
2018-02-24,"computers_accessories",3180.82
2018-02-24,"consoles_games",1630.38
2018-02-24,"cool_stuff",983.6
2018-02-24,"costruction_tools_tools",420.39
2018-02-24,"electronics",662.93
2018-02-24,"fashion_bags_accessories",1284.09
2018-02-24,"food_drink",229.32
2018-02-24,"furniture_decor",1099.96
2018-02-24,"furniture_living_room",480.59
2018-02-24,"garden_tools",1093.84
2018-02-24,"health_beauty",1792.22
2018-02-24,"home_comfort",28
2018-02-24,"home_construction",515.24
2018-02-24,"housewares",1815.56
2018-02-24,"industry_commerce_and_business",137.32
2018-02-24,"market_place",140
2018-02-24,"musical_instruments",604.69
2018-02-24,"office_furniture",1174.96
2018-02-24,"perfumery",592.8
2018-02-24,"pet_shop",102.46
2018-02-24,"sports_leisure",2392.83
2018-02-24,"stationery",55.78
2018-02-24,"telephony",771.05
2018-02-24,"toys",404.6
2018-02-24,"watches_gifts",2820.55
2018-02-25,"agro_industry_and_commerce",491.63
2018-02-25,"auto",1234.34
2018-02-25,"baby",1045.52
2018-02-25,"bed_bath_table",3867.97
2018-02-25,"books_general_interest",240.32
2018-02-25,"christmas_supplies",103.86
2018-02-25,"computers_accessories",5307.21
2018-02-25,"consoles_games",918.45
2018-02-25,"construction_tools_lights",113.44
2018-02-25,"cool_stuff",1601.13
2018-02-25,"electronics",1142.33
2018-02-25,"fashion_bags_accessories",336.54
2018-02-25,"fashion_male_clothing",64.09
2018-02-25,"fashion_shoes",229.5
2018-02-25,"food_drink",324.43
2018-02-25,"furniture_decor",1553.98
2018-02-25,"furniture_living_room",2091.33
2018-02-25,"furniture_mattress_and_upholstery",113.2
2018-02-25,"garden_tools",1506.98
2018-02-25,"health_beauty",2939.69
2018-02-25,"home_appliances",216.11
2018-02-25,"home_comfort",56
2018-02-25,"home_construction",85.83
2018-02-25,"housewares",1333.63
2018-02-25,"kitchen_dining_laundry_garden_furniture",166.29
2018-02-25,"musical_instruments",208.8
2018-02-25,"office_furniture",1699.68
2018-02-25,"perfumery",642.6
2018-02-25,"pet_shop",732.7
2018-02-25,"small_appliances",148.24
2018-02-25,"sports_leisure",1938.79
2018-02-25,"stationery",471.2
2018-02-25,"telephony",682.54
2018-02-25,"toys",249.04
2018-02-25,"watches_gifts",1891.78
2018-02-26,"agro_industry_and_commerce",40.79
2018-02-26,"audio",192.67
2018-02-26,"auto",2453.57
2018-02-26,"baby",3064.92
